[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:11, 5:7, 5:8, 6:7, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:11, 6:7, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:9, 8:10, 8:11, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:9, 8:10, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:9, 8:10, 8:11, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:9, 8:10, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 8:10, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 8:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 8:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:11, 5:7, 5:8, 6:7, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:11, 6:7, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:11, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:11, 6:7, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:11, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 6:9, 7:11, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 6:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 6:9, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 6:9, 7:11, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 6:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:9, 7:10, 8:11, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:9, 7:10, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:9, 7:10, 8:11, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:9, 8:10, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:9, 8:10, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:9, 8:10, 8:9, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:11, 5:7, 5:8, 6:7, 6:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:9, 7:11, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:11, 6:7, 7:9, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 7:9, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:10, 6:7, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:10, 6:7, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:10, 6:7, 7:9, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:10, 6:7, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:10, 6:7, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:9, 8:10, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:9, 8:10, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:9, 8:10, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:9, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:11, 5:7, 5:8, 6:10, 6:7, 7:9, 8:10, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:10, 6:7, 7:9, 8:10, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:10, 6:7, 7:9, 8:10, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:11, 5:7, 5:8, 6:10, 6:7, 7:9, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:10, 6:7, 7:9, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:11, 5:7, 5:8, 6:7, 7:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:11, 6:7, 7:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 7:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:11, 5:7, 5:8, 6:7, 7:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 6:7, 7:8, 8:10, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 6:7, 7:8, 8:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 6:7, 7:8, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 6:7, 7:8, 8:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:11, 5:7, 6:7, 7:8, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:11, 5:7, 6:7, 7:8, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 6:7, 7:8, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:10, 6:7, 7:8, 8:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:10, 6:7, 7:8]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:7, 7:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:7, 7:8, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:7, 7:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:10, 6:7, 7:8, 8:11, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:10, 6:7, 7:8, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:10, 6:7, 7:8, 8:11, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:7, 6:9, 7:8, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:7, 6:9, 7:8, 8:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:7, 6:9, 7:8, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:7, 6:9, 7:8, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:8, 5:7, 5:9, 6:7, 6:9, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 7:10, 8:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 7:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 7:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 7:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 7:10, 8:11, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 7:10, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 7:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 7:10, 8:11, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 7:10, 8:11, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:9, 5:7, 5:8, 6:7, 6:8, 7:10, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:8, 7:9, 8:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:8, 7:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:8, 7:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:8, 7:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:11, 5:7, 5:8, 6:7, 6:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 5:7, 5:8, 6:7, 6:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 6:8, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 6:8, 7:9, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 6:8, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:6, 3:4, 4:10, 5:7, 5:8, 6:7, 6:8, 7:9, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:10, 7:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:10, 8:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 8:10, 8:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 8:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:11, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:11, 6:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:10, 8:11, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:10, 8:11, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:11, 8:10, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 8:10, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 8:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:10, 2:3, 3:4, 4:11, 5:6, 5:7, 6:8, 7:9, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:10, 2:3, 3:4, 5:6, 5:7, 6:11, 6:8, 7:9, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:10, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:10, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:10, 6:8, 7:11, 7:9, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:10, 6:8, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:10, 6:8, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:10, 6:8, 7:9, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:10, 6:8, 7:11, 7:9, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:10, 6:8, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:10, 6:8, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:10, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:10, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:10, 8:9, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:11, 2:3, 3:4, 5:6, 5:7, 6:10, 6:8, 7:9, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:10, 6:8, 7:11, 7:9, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:10, 6:8, 7:9, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:11, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:11, 6:8, 7:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 4:10, 5:6, 5:7, 6:11, 6:8, 7:8]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 4:10, 5:6, 5:7, 6:8, 7:8, 8:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:9, 3:4, 4:10, 5:6, 5:7, 6:8, 7:8]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:11, 7:8]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:8, 8:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:8, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:8]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:8, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:8, 7:8, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:8, 7:8, 8:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:8, 7:8, 8:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:8, 7:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:8, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 4:11, 5:6, 5:7, 6:10, 6:8, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:11, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:8, 8:11, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:11, 7:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:11, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:8, 8:11, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:10, 6:8, 7:8, 8:11, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 4:11, 5:6, 5:7, 6:8, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:11, 6:8, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:8, 7:8, 8:10, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:8, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 2:9, 3:4, 5:6, 5:7, 6:11, 6:8, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:10, 7:8, 8:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:10, 7:8]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:8, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:8, 8:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:8, 8:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:8, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:11, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:10, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:10, 7:8, 8:11, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:10, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:11, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:11, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:8, 8:10, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 6:9, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:8, 8:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:8, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:5, 2:3, 3:4, 5:6, 5:7, 6:8, 7:8, 8:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:5, 2:10, 2:3, 3:4, 4:11, 5:6, 5:7, 6:8, 6:9, 7:8, 7:9]
